,EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,SalaryGroup,StayGroup,ExperienceGroup,SalaryHike
909,910,40,1.0,2,444,2,2,2,2,2,0,92,3,2,7,2,1,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10,Middle Age,Low Salary,Long Stay,Senior Employee,794.7800000000001
910,911,38,1.0,2,1404,2,1,3,1,1,1,59,2,1,8,1,2,2858,11473,4,0,14,3,1,0,20,3,2,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,400.12000000000006
911,912,36,0.0,2,216,1,6,2,3,2,1,84,3,2,4,2,0,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,Middle Age,Low Salary,Short Stay,Senior Employee,988.2
912,913,36,0.0,1,688,1,4,2,1,4,0,97,3,2,4,2,0,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2,Middle Age,Low Salary,Short Stay,Senior Employee,667.03
913,914,38,0.0,2,1009,2,2,2,1,2,0,31,3,2,7,1,0,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,Middle Age,Low Salary,Medium Stay,Senior Employee,1033.95
914,915,56,0.0,2,713,1,8,3,1,3,0,67,3,1,6,1,0,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2,Retirement Age,Low Salary,Short Stay,Senior Employee,766.26
915,916,59,0.0,1,1225,2,1,1,1,1,0,57,2,2,7,3,2,5473,24668,7,0,11,3,4,0,20,2,2,4,3,1,3,Retirement Age,Low Salary,Short Stay,Senior Employee,602.03
916,917,33,1.0,2,589,1,28,4,1,2,1,79,3,2,2,3,1,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7,Early worker age,Low Salary,Long Stay,Senior Employee,624.84
917,918,27,0.0,2,1220,1,5,3,1,3,0,85,3,1,6,2,2,2478,20938,1,1,12,3,2,0,4,2,2,4,3,1,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,297.36
918,919,35,0.0,2,882,2,3,4,1,4,1,92,3,3,7,4,0,7823,6812,6,0,13,3,2,1,12,2,3,10,9,0,8,Middle Age,Medium Salary,Medium Stay,Senior Employee,1016.99
919,920,28,1.0,1,467,2,7,3,1,3,1,55,3,2,7,1,2,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,Early worker age,Low Salary,Short Stay,Mid-level Employee,685.72
920,921,29,1.0,2,224,1,1,4,5,1,1,100,2,1,6,1,2,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,307.06
921,922,34,0.0,2,546,1,10,3,1,2,1,83,3,1,2,2,0,2008,6896,1,0,14,3,2,2,1,3,3,1,0,1,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,281.12
922,923,42,0.0,2,1059,1,9,2,4,4,1,93,2,5,3,4,2,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1,Middle Age,High Salary,Short Stay,Senior Employee,4314.86
923,924,42,0.0,2,916,1,17,2,1,4,0,82,4,2,6,1,2,6545,23016,3,1,13,3,3,0,10,1,3,3,2,0,2,Middle Age,Low Salary,Short Stay,Senior Employee,850.85
924,925,46,1.0,2,706,1,2,2,1,4,1,82,3,3,4,4,0,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,Pre-retirement Age,Medium Salary,Medium Stay,Senior Employee,1200.92
925,926,34,0.0,2,1031,1,6,4,1,3,0,45,2,2,6,2,0,4505,15000,6,0,15,3,3,1,12,3,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Senior Employee,675.75
926,927,41,0.0,2,645,2,1,3,2,2,1,49,4,3,7,1,1,8392,19566,1,0,16,3,3,1,10,2,3,10,7,0,7,Middle Age,Medium Salary,Medium Stay,Senior Employee,1342.72
927,928,26,1.0,1,426,0,17,4,1,2,0,58,3,1,1,3,0,2741,22808,0,1,11,3,2,1,8,2,2,7,7,1,0,Early worker age,Low Salary,Medium Stay,Senior Employee,301.51
928,929,31,1.0,0,976,1,3,2,3,3,1,48,3,1,6,1,0,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3,Early worker age,Low Salary,Short Stay,Mid-level Employee,398.45
929,930,21,0.0,2,337,2,7,1,2,2,1,31,3,1,8,2,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,Young Age,Low Salary,Short Stay,Fresh Graduate,348.27000000000004
930,931,31,1.0,1,874,1,15,3,3,3,1,72,3,1,2,3,1,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,Early worker age,Low Salary,Short Stay,Junior Employee,313.2
931,932,19,1.0,2,489,0,2,2,5,1,1,52,2,1,1,4,2,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,Young Age,Low Salary,Short Stay,Fresh Graduate,307.68
932,933,32,0.0,2,638,1,8,2,3,3,0,91,4,2,6,3,1,5175,22162,5,0,12,3,3,1,9,3,2,5,3,1,3,Early worker age,Low Salary,Short Stay,Senior Employee,621.0
933,934,50,0.0,0,145,2,1,3,1,4,0,95,3,2,7,3,1,6347,24920,0,0,12,3,1,1,19,3,3,18,7,0,13,Pre-retirement Age,Low Salary,Long Stay,Senior Employee,761.64
934,935,36,0.0,0,217,1,18,4,1,1,1,78,3,2,4,4,2,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,Middle Age,Medium Salary,Long Stay,Senior Employee,1555.8000000000002
935,936,44,0.0,2,1099,2,5,3,2,2,1,88,3,5,3,2,1,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,Middle Age,High Salary,Long Stay,Senior Employee,2003.43
936,937,25,0.0,2,810,2,8,3,1,4,1,57,4,2,7,2,1,4851,15678,0,0,22,4,3,1,4,4,3,3,2,1,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,1067.22
937,938,33,0.0,2,461,1,13,1,1,2,0,53,3,1,6,4,2,3452,17241,3,0,18,3,1,0,5,4,3,3,2,0,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,621.36
938,939,27,0.0,2,1103,1,14,3,1,1,1,42,3,1,6,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,Early worker age,Low Salary,Medium Stay,Senior Employee,312.90000000000003
939,940,29,0.0,2,718,1,8,1,3,2,1,79,2,2,4,4,1,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,Early worker age,Low Salary,Medium Stay,Senior Employee,758.4
940,941,50,0.0,2,328,1,1,3,3,3,1,86,2,1,2,3,1,3690,3425,2,0,15,3,4,1,5,2,2,3,2,0,2,Pre-retirement Age,Low Salary,Short Stay,Mid-level Employee,553.5
941,942,25,0.0,2,266,1,1,3,3,4,0,40,3,1,6,2,2,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,Early worker age,Low Salary,Short Stay,Junior Employee,377.28
942,943,35,0.0,2,528,0,8,4,5,3,1,100,3,1,1,3,2,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,Middle Age,Low Salary,Short Stay,Senior Employee,734.9100000000001
943,944,40,1.0,2,118,2,14,2,1,4,0,84,3,2,7,1,1,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2,Middle Age,Low Salary,Short Stay,Mid-level Employee,695.85
944,945,33,1.0,2,350,2,5,3,2,4,0,34,3,1,8,3,2,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,370.63
945,946,31,0.0,2,1112,2,5,4,1,1,0,67,3,2,7,4,1,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,Early worker age,Low Salary,Medium Stay,Senior Employee,602.36
946,947,57,0.0,2,210,2,29,3,2,1,1,56,2,4,3,4,0,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,Retirement Age,Medium Salary,Short Stay,Senior Employee,1694.1599999999999
947,948,39,1.0,2,895,2,5,3,5,4,1,56,3,2,8,4,1,2086,3335,3,0,14,3,3,1,19,6,4,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,292.04
948,949,24,1.0,1,381,1,9,3,3,2,1,89,3,1,2,1,2,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0,Young Age,Low Salary,Short Stay,Mid-level Employee,348.92
949,950,33,1.0,2,867,1,8,4,1,4,1,90,4,1,6,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,Early worker age,Low Salary,Medium Stay,Senior Employee,597.17
950,951,20,1.0,1,769,2,9,3,2,4,0,54,3,1,8,4,2,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,Young Age,Low Salary,Short Stay,Junior Employee,325.22
951,952,58,0.0,0,390,1,1,4,1,4,1,32,1,2,0,3,0,5660,17056,2,1,13,3,4,1,12,2,3,5,3,1,2,Retirement Age,Low Salary,Short Stay,Senior Employee,735.8000000000001
952,953,28,0.0,2,1172,2,3,3,3,2,0,78,3,1,8,2,1,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,542.64
953,954,38,1.0,2,201,1,10,3,3,2,0,99,1,3,5,3,1,13206,3376,3,0,12,3,1,1,20,3,3,18,16,1,11,Middle Age,Medium Salary,Long Stay,Senior Employee,1584.72
954,955,51,0.0,2,1302,1,2,3,3,4,1,84,1,2,4,2,0,5482,16321,5,0,18,3,4,1,13,3,3,4,1,1,2,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,986.76
955,956,33,0.0,2,922,1,1,5,3,1,0,95,4,4,5,3,0,16184,22578,4,0,19,3,3,1,10,2,3,6,1,0,5,Early worker age,High Salary,Medium Stay,Senior Employee,3074.96
956,957,29,1.0,2,991,2,5,3,3,1,1,43,2,2,7,2,0,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,Early worker age,Low Salary,Medium Stay,Senior Employee,544.3100000000001
957,958,30,1.0,2,793,1,16,1,1,2,1,33,3,1,6,4,1,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,Early worker age,Low Salary,Medium Stay,Senior Employee,343.44
958,959,38,0.0,2,130,2,2,2,2,4,1,32,3,3,7,2,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,1176.16
959,960,39,1.0,1,766,2,20,3,1,3,1,83,3,2,7,4,0,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,Middle Age,Low Salary,Short Stay,Senior Employee,742.86
960,961,37,0.0,0,728,1,1,4,3,1,0,80,3,3,5,4,0,13603,11677,2,1,18,3,1,2,15,2,3,5,2,0,2,Middle Age,Medium Salary,Short Stay,Senior Employee,2448.54
961,962,37,0.0,2,408,1,19,2,1,2,1,73,3,1,6,2,1,3022,10227,4,0,21,4,1,0,8,1,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,634.62
962,963,33,1.0,2,465,1,2,2,1,1,0,39,3,1,2,1,1,2707,21509,7,0,20,4,1,0,13,3,4,9,7,1,7,Early worker age,Low Salary,Medium Stay,Senior Employee,541.4
963,964,39,0.0,2,524,1,18,2,1,1,1,32,3,2,4,3,2,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,Middle Age,Low Salary,Medium Stay,Senior Employee,498.74
964,965,22,1.0,1,1368,1,4,1,5,3,1,99,2,1,2,3,2,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,Young Age,Low Salary,Short Stay,Mid-level Employee,623.04
965,966,30,1.0,1,600,0,8,3,0,3,0,66,2,1,1,4,0,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,Early worker age,Low Salary,Short Stay,Senior Employee,239.8
966,967,28,0.0,1,783,2,1,2,1,3,1,42,2,2,7,4,1,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,820.0799999999999
967,968,52,0.0,2,1325,1,11,4,1,4,0,82,3,2,2,3,1,3149,21821,8,0,20,4,2,1,9,3,3,5,2,1,4,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,629.8000000000001
968,969,40,0.0,2,1492,1,20,4,5,1,1,61,3,3,0,4,1,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,Middle Age,Medium Salary,Long Stay,Senior Employee,2064.4
969,970,24,1.0,2,581,1,9,3,3,3,1,62,4,1,6,3,1,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,Young Age,Low Salary,Short Stay,Mid-level Employee,704.16
970,971,35,0.0,2,1219,2,18,3,3,3,0,86,3,2,7,3,1,4601,6179,1,0,16,3,2,0,5,3,3,5,2,1,0,Middle Age,Low Salary,Short Stay,Mid-level Employee,736.16
971,972,47,0.0,2,1454,2,2,4,1,4,0,65,2,1,8,4,2,3294,13137,1,1,18,3,1,0,3,3,2,3,2,1,2,Pre-retirement Age,Low Salary,Short Stay,Junior Employee,592.92
972,973,54,0.0,0,142,0,26,3,0,4,0,30,4,4,3,4,2,17328,13871,2,1,12,3,3,0,23,3,3,5,3,4,4,Pre-retirement Age,High Salary,Short Stay,Senior Employee,2079.36
973,974,36,1.0,2,1157,2,2,4,1,3,1,70,3,1,8,4,2,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2,Middle Age,Low Salary,Short Stay,Senior Employee,555.24
974,975,40,1.0,1,692,1,11,3,5,4,0,73,3,2,2,3,1,6323,26849,1,0,11,3,1,1,10,2,4,10,9,9,4,Middle Age,Low Salary,Medium Stay,Senior Employee,695.53
975,976,32,1.0,2,374,1,25,4,1,1,1,87,3,1,2,4,2,2795,18016,1,1,24,4,3,0,1,2,1,1,0,0,1,Early worker age,Low Salary,Short Stay,Fresh Graduate,670.8
976,977,29,0.0,0,1496,1,1,1,5,4,1,41,3,2,4,3,1,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,Early worker age,Low Salary,Medium Stay,Senior Employee,561.47
977,978,34,1.0,2,810,2,8,2,5,2,1,92,4,2,7,3,1,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,Early worker age,Low Salary,Medium Stay,Senior Employee,1427.79
978,979,28,0.0,2,640,1,1,3,5,4,1,84,3,1,6,1,2,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,228.8
979,980,37,1.0,2,1239,0,8,2,4,3,1,89,3,2,1,2,0,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,Middle Age,Low Salary,Medium Stay,Senior Employee,529.23
980,981,36,0.0,2,938,1,2,4,3,3,1,79,3,1,2,3,2,2519,12287,4,0,21,4,3,0,16,6,3,11,8,3,9,Middle Age,Low Salary,Long Stay,Senior Employee,528.99
981,982,20,0.0,2,1141,2,2,3,3,3,0,31,3,1,8,3,2,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,Young Age,Low Salary,Short Stay,Junior Employee,528.77
982,983,34,0.0,1,648,0,11,3,1,3,1,56,2,2,1,2,1,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,Early worker age,Low Salary,Medium Stay,Senior Employee,493.9
983,984,43,1.0,2,823,1,6,3,3,1,0,81,2,5,3,3,1,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,Middle Age,High Salary,Long Stay,Senior Employee,2520.96
984,985,39,0.0,1,672,1,7,2,3,3,1,54,2,5,3,4,1,19272,21141,1,0,15,3,1,1,21,2,3,21,9,13,3,Middle Age,High Salary,Long Stay,Senior Employee,2890.7999999999997
985,986,32,1.0,0,1146,1,15,4,3,3,0,34,3,2,0,4,0,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2,Early worker age,Low Salary,Short Stay,Senior Employee,1200.06
986,987,56,1.0,2,441,1,14,4,1,2,0,72,3,1,6,2,1,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,Retirement Age,Low Salary,Short Stay,Senior Employee,893.3399999999999
987,988,44,0.0,2,1117,1,2,1,1,1,0,72,4,1,6,4,1,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,Middle Age,Low Salary,Medium Stay,Senior Employee,261.43
988,989,49,0.0,2,527,1,8,2,4,1,0,51,3,3,2,2,1,7403,22477,4,0,11,3,3,1,29,3,2,26,9,1,7,Pre-retirement Age,Low Salary,Long Stay,Senior Employee,814.33
989,990,42,1.0,1,933,1,19,3,3,3,1,57,4,1,6,3,0,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2,Middle Age,Low Salary,Short Stay,Senior Employee,331.08
990,991,30,0.0,2,1329,2,29,4,1,3,1,61,3,2,7,1,0,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,Early worker age,Low Salary,Short Stay,Senior Employee,781.85
991,992,36,1.0,2,1266,2,10,4,5,2,0,63,2,2,7,3,1,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,Middle Age,Low Salary,Medium Stay,Senior Employee,737.49
992,993,40,0.0,0,218,1,8,1,3,4,1,55,2,3,5,2,0,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8,Middle Age,Medium Salary,Medium Stay,Senior Employee,1513.27
993,994,29,1.0,2,726,1,29,1,1,4,1,93,1,2,0,3,0,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,Early worker age,Low Salary,Medium Stay,Senior Employee,1085.28
994,995,44,0.0,0,381,1,24,3,3,1,1,49,1,1,2,3,2,3708,2104,2,0,14,3,3,0,9,5,3,5,2,1,4,Middle Age,Low Salary,Short Stay,Senior Employee,519.12
995,996,52,0.0,1,890,1,25,4,3,3,0,81,2,4,4,4,1,13826,19028,3,0,22,4,3,0,31,3,3,9,8,0,0,Pre-retirement Age,Medium Salary,Medium Stay,Senior Employee,3041.72
996,997,54,0.0,2,971,1,1,3,3,4,0,54,3,4,5,4,2,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7,Pre-retirement Age,High Salary,Long Stay,Senior Employee,3292.32
997,998,25,1.0,2,1219,1,4,1,5,4,1,32,3,1,2,4,1,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,Early worker age,Low Salary,Medium Stay,Senior Employee,553.65
998,999,35,0.0,0,1225,1,2,4,1,4,0,61,3,2,0,1,0,5093,4761,2,0,11,3,1,1,16,2,4,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,560.23
999,1000,27,0.0,2,1302,1,19,3,4,4,1,67,2,1,2,1,0,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,447.26
1000,1001,55,1.0,2,189,0,26,4,0,3,1,71,4,5,3,2,1,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4,Retirement Age,High Salary,Medium Stay,Senior Employee,3534.48
1001,1002,29,0.0,2,657,1,27,3,3,2,0,66,3,2,0,3,1,4335,25549,4,0,12,3,1,1,11,3,2,8,7,1,1,Early worker age,Low Salary,Medium Stay,Senior Employee,520.1999999999999
1002,1003,22,0.0,2,534,1,15,3,3,2,0,59,3,1,2,4,2,2871,23785,1,0,15,3,3,0,1,5,3,0,0,0,0,Young Age,Low Salary,Short Stay,Fresh Graduate,430.65
1003,1004,38,0.0,2,1495,1,10,3,3,3,0,76,3,2,0,3,1,9824,22174,3,0,19,3,3,1,18,4,3,1,0,0,0,Middle Age,Medium Salary,Short Stay,Senior Employee,1866.56
1004,1005,33,0.0,2,586,2,1,3,3,1,1,48,4,2,7,1,0,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8,Early worker age,Low Salary,Medium Stay,Senior Employee,888.14
1005,1006,25,1.0,1,599,2,24,1,1,3,1,73,1,1,8,4,2,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,156.52
1006,1007,31,0.0,2,480,1,7,2,3,2,0,31,3,2,4,1,1,4306,4156,1,0,12,3,2,1,13,5,1,13,10,3,12,Early worker age,Low Salary,Long Stay,Senior Employee,516.72
1007,1008,33,1.0,2,1242,2,8,4,1,1,1,46,3,2,7,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,Early worker age,Low Salary,Short Stay,Senior Employee,830.96
1008,1009,20,0.0,2,727,2,9,1,1,4,1,54,3,1,8,1,2,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,Young Age,Low Salary,Short Stay,Junior Employee,300.08
1009,1010,29,0.0,2,1176,2,3,2,3,2,0,62,3,2,7,3,1,5561,3487,1,0,14,3,1,1,6,5,2,6,0,1,2,Early worker age,Low Salary,Medium Stay,Senior Employee,778.5400000000001
1010,1011,29,0.0,1,1404,2,20,3,5,3,0,84,3,1,8,4,1,2157,18203,1,0,15,3,2,1,3,5,3,3,1,0,2,Early worker age,Low Salary,Short Stay,Junior Employee,323.55
1011,1012,38,1.0,1,888,0,10,4,0,3,1,71,3,2,1,3,1,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2,Middle Age,Low Salary,Medium Stay,Senior Employee,668.47
1012,1013,54,0.0,1,928,1,20,4,1,4,0,31,3,2,6,3,2,4869,16885,3,0,12,3,4,0,20,4,2,4,3,0,3,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,584.28
1013,1014,54,0.0,2,376,1,19,4,3,4,0,95,3,2,4,1,0,5485,22670,9,1,11,3,2,2,9,4,3,5,3,1,4,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,603.35
1014,1015,31,1.0,0,335,1,9,2,3,3,1,46,2,1,6,1,2,2321,10322,0,1,22,4,1,0,4,0,3,3,2,1,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,510.62
1015,1016,53,0.0,0,661,1,1,4,3,1,0,60,2,4,4,3,1,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,2593.0
1016,1017,47,0.0,2,465,1,1,3,5,1,1,74,3,1,6,4,1,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2,Pre-retirement Age,Low Salary,Medium Stay,Senior Employee,410.4
1017,1018,36,0.0,2,1299,1,27,3,3,3,1,94,3,2,0,3,1,5237,16577,6,0,13,3,2,2,17,3,2,7,7,7,7,Middle Age,Low Salary,Medium Stay,Senior Employee,680.8100000000001
1018,1019,41,0.0,2,1283,1,5,5,3,2,1,90,4,1,6,3,1,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3,Middle Age,Low Salary,Short Stay,Senior Employee,255.23999999999998
1019,1020,29,1.0,1,115,2,13,3,5,1,0,51,3,2,7,2,2,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,Early worker age,Low Salary,Short Stay,Senior Employee,634.15
1020,1021,18,1.0,1,1306,2,5,3,2,2,1,69,3,1,8,2,2,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0,Young Age,Low Salary,Short Stay,Fresh Graduate,262.92
1021,1022,32,0.0,2,1018,1,2,4,3,1,0,74,4,2,6,4,2,5055,10557,7,0,16,3,3,0,10,0,2,7,7,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,808.8000000000001
1022,1023,33,1.0,2,217,2,10,4,2,2,1,43,3,2,7,3,2,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,Early worker age,Low Salary,Medium Stay,Senior Employee,768.1800000000001
1023,1024,42,1.0,2,1396,1,6,3,3,3,1,83,3,3,5,1,1,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,Middle Age,Medium Salary,Long Stay,Senior Employee,1735.24
1024,1025,30,0.0,2,979,2,15,2,2,3,1,94,2,3,7,1,0,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,Early worker age,Low Salary,Medium Stay,Senior Employee,785.4
1025,1026,54,0.0,1,1050,1,11,4,3,2,0,87,3,4,3,4,0,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12,Pre-retirement Age,High Salary,Long Stay,Senior Employee,3206.4
1026,1027,49,1.0,1,1064,1,2,1,1,2,1,42,3,5,5,4,1,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3,Pre-retirement Age,High Salary,Short Stay,Senior Employee,2874.15
1027,1028,42,0.0,2,532,1,4,2,5,3,1,58,3,5,3,4,1,19232,4933,1,0,11,3,4,0,22,3,3,22,17,11,15,Middle Age,High Salary,Long Stay,Senior Employee,2115.52
1028,1029,58,0.0,2,682,2,10,4,3,4,1,37,3,4,7,3,2,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,Retirement Age,Medium Salary,Long Stay,Senior Employee,1803.3600000000001
1029,1030,37,0.0,2,1192,1,5,2,3,4,1,61,3,2,4,4,0,6347,23177,7,0,16,3,3,2,8,2,2,6,2,0,4,Middle Age,Low Salary,Medium Stay,Senior Employee,1015.52
1030,1031,39,0.0,1,945,1,22,3,3,4,0,82,3,3,4,1,2,10880,5083,1,1,13,3,3,0,21,2,3,21,6,2,8,Middle Age,Medium Salary,Long Stay,Senior Employee,1414.4
1031,1032,26,0.0,2,474,1,3,3,1,1,0,89,3,1,6,4,1,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,432.81
1032,1033,24,1.0,1,897,0,10,3,3,1,1,59,3,1,1,4,1,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,Young Age,Low Salary,Short Stay,Junior Employee,300.3
1033,1034,34,1.0,2,1239,2,13,4,3,4,1,39,3,3,7,3,0,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1,Early worker age,Medium Salary,Medium Stay,Senior Employee,1553.04
1034,1035,31,0.0,2,691,2,7,3,2,4,1,73,3,2,7,4,0,7547,7143,4,0,12,3,4,3,13,3,3,7,7,1,7,Early worker age,Medium Salary,Medium Stay,Senior Employee,905.64
1035,1036,45,0.0,2,1268,2,4,2,1,3,0,30,3,2,7,1,0,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,550.66
1036,1037,26,0.0,2,1355,0,25,1,1,3,0,61,3,1,1,3,1,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,Early worker age,Low Salary,Medium Stay,Senior Employee,676.6600000000001
1037,1038,28,1.0,2,1434,1,5,4,5,3,1,50,3,1,2,3,2,3441,11179,1,1,13,3,3,0,2,3,2,2,2,2,2,Early worker age,Low Salary,Short Stay,Junior Employee,447.33000000000004
1038,1039,35,0.0,2,195,2,1,3,3,1,0,80,3,2,7,3,2,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3,Middle Age,Low Salary,Short Stay,Mid-level Employee,777.44
1039,1040,30,0.0,0,1400,1,3,3,1,3,1,53,3,1,2,4,1,2097,16734,4,0,15,3,3,1,9,3,1,5,3,1,4,Early worker age,Low Salary,Short Stay,Senior Employee,314.55
1040,1041,34,0.0,1,1003,1,2,2,1,4,1,95,3,2,4,3,2,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,443.63
1041,1042,40,1.0,2,1137,1,1,4,1,1,1,98,3,4,3,1,0,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,Middle Age,High Salary,Long Stay,Senior Employee,1850.53
1042,1043,27,1.0,2,1354,1,2,4,5,2,1,41,3,1,6,2,1,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2,Early worker age,Low Salary,Short Stay,Senior Employee,244.86
